
Predictions were generated on 06-Oct-2025 at 18:07:26 using FAST (v8.16.00a-bjj, 27-Jul-2016), compiled as a 32-bit application using single precision
 linked with  NWTC Subroutine Library (v2.09.00, 23-Jul-2016); ElastoDyn (v1.04.00a-bjj, 26-Jul-2016); InflowWind (v3.03.00, 26-Jul-2016); AeroDyn14 (v14.05.01a-bjj, 25-Jul-2016); ServoDyn (v1.06.00a-bjj, 26-Jul-2016)

Description from the FAST input file: NREL 5.0 MW Baseline Wind Turbine (Onshore)

Time      	Wind1VelX 	BldPitch1 	RotSpeed  	TTDspFA   	TwrBsMyt  	LSShftTq  	RootMyc1  	GenPwr    	GenTq     
(s)       	(m/s)     	(deg)     	(rpm)     	(m)       	(kN·m)    	(kN·m)    	(kN·m)    	(kW)      	(kN·m)    
   15.9250	 2.000E+01	 1.745E+01	 1.210E+01	 0.000E+00	 2.752E+04	 4.182E+03	 3.846E+03	 5.000E+03	 4.310E+01
   15.9375	 2.000E+01	 1.745E+01	 1.210E+01	 0.000E+00	 2.752E+04	 4.182E+03	 3.849E+03	 5.000E+03	 4.310E+01
   15.9500	 2.000E+01	 1.745E+01	 1.210E+01	 0.000E+00	 2.752E+04	 4.182E+03	 3.852E+03	 5.000E+03	 4.310E+01
   15.9625	 2.000E+01	 1.745E+01	 1.210E+01	 0.000E+00	 2.752E+04	 4.182E+03	 3.855E+03	 5.000E+03	 4.310E+01
   15.9750	 2.000E+01	 1.745E+01	 1.210E+01	 0.000E+00	 2.752E+04	 4.182E+03	 3.859E+03	 5.000E+03	 4.310E+01
   15.9875	 2.000E+01	 1.745E+01	 1.210E+01	 0.000E+00	 2.752E+04	 4.182E+03	 3.862E+03	 5.000E+03	 4.310E+01
   16.0000	 2.000E+01	 1.745E+01	 1.210E+01	 0.000E+00	 2.752E+04	 4.182E+03	 3.866E+03	 5.000E+03	 4.310E+01
   16.0125	 2.000E+01	 1.745E+01	 1.210E+01	 0.000E+00	 2.752E+04	 4.182E+03	 3.869E+03	 5.000E+03	 4.310E+01
   16.0250	 2.000E+01	 1.745E+01	 1.210E+01	 0.000E+00	 2.752E+04	 4.182E+03	 3.873E+03	 5.000E+03	 4.310E+01
   16.0375	 2.000E+01	 1.745E+01	 1.210E+01	 0.000E+00	 2.752E+04	 4.182E+03	 3.877E+03	 5.000E+03	 4.310E+01
   16.0500	 2.000E+01	 1.745E+01	 1.210E+01	 0.000E+00	 2.752E+04	 4.181E+03	 3.881E+03	 5.000E+03	 4.310E+01
   16.0625	 2.000E+01	 1.745E+01	 1.210E+01	 0.000E+00	 2.751E+04	 4.181E+03	 3.885E+03	 5.000E+03	 4.310E+01
   16.0750	 2.000E+01	 1.745E+01	 1.210E+01	 0.000E+00	 2.751E+04	 4.181E+03	 3.889E+03	 5.000E+03	 4.310E+01
   16.0875	 2.000E+01	 1.745E+01	 1.210E+01	 0.000E+00	 2.751E+04	 4.181E+03	 3.893E+03	 5.000E+03	 4.310E+01
   16.1000	 2.000E+01	 1.745E+01	 1.210E+01	 0.000E+00	 2.751E+04	 4.181E+03	 3.897E+03	 5.000E+03	 4.310E+01
   16.1125	 2.000E+01	 1.745E+01	 1.210E+01	 0.000E+00	 2.751E+04	 4.181E+03	 3.902E+03	 5.000E+03	 4.310E+01
   16.1250	 2.000E+01	 1.745E+01	 1.210E+01	 0.000E+00	 2.751E+04	 4.181E+03	 3.906E+03	 5.000E+03	 4.310E+01
   16.1375	 2.000E+01	 1.745E+01	 1.210E+01	 0.000E+00	 2.751E+04	 4.181E+03	 3.911E+03	 5.000E+03	 4.310E+01
   16.1500	 2.000E+01	 1.745E+01	 1.210E+01	 0.000E+00	 2.751E+04	 4.181E+03	 3.915E+03	 5.000E+03	 4.310E+01
   16.1625	 2.000E+01	 1.745E+01	 1.210E+01	 0.000E+00	 2.751E+04	 4.181E+03	 3.920E+03	 5.000E+03	 4.310E+01
   16.1750	 2.000E+01	 1.745E+01	 1.210E+01	 0.000E+00	 2.751E+04	 4.181E+03	 3.925E+03	 5.000E+03	 4.310E+01
   16.1875	 2.000E+01	 1.745E+01	 1.210E+01	 0.000E+00	 2.751E+04	 4.181E+03	 3.930E+03	 5.000E+03	 4.310E+01
   16.2000	 2.000E+01	 1.745E+01	 1.210E+01	 0.000E+00	 2.751E+04	 4.181E+03	 3.934E+03	 5.000E+03	 4.310E+01
   16.2125	 2.000E+01	 1.745E+01	 1.210E+01	 0.000E+00	 2.751E+04	 4.181E+03	 3.939E+03	 5.000E+03	 4.310E+01
   16.2250	 2.000E+01	 1.745E+01	 1.210E+01	 0.000E+00	 2.751E+04	 4.181E+03	 3.945E+03	 5.000E+03	 4.310E+01
   16.2375	 2.000E+01	 1.745E+01	 1.210E+01	 0.000E+00	 2.751E+04	 4.181E+03	 3.950E+03	 5.000E+03	 4.310E+01
   16.2500	 2.000E+01	 1.745E+01	 1.210E+01	 0.000E+00	 2.751E+04	 4.181E+03	 3.955E+03	 5.000E+03	 4.310E+01
   16.2625	 2.000E+01	 1.745E+01	 1.210E+01	 0.000E+00	 2.751E+04	 4.181E+03	 3.960E+03	 5.000E+03	 4.310E+01
   16.2750	 2.000E+01	 1.745E+01	 1.210E+01	 0.000E+00	 2.751E+04	 4.181E+03	 3.966E+03	 5.000E+03	 4.310E+01
   16.2875	 2.000E+01	 1.745E+01	 1.210E+01	 0.000E+00	 2.751E+04	 4.181E+03	 3.971E+03	 5.000E+03	 4.310E+01
   16.3000	 2.000E+01	 1.745E+01	 1.210E+01	 0.000E+00	 2.751E+04	 4.181E+03	 3.977E+03	 5.000E+03	 4.310E+01
   16.3125	 2.000E+01	 1.745E+01	 1.210E+01	 0.000E+00	 2.751E+04	 4.181E+03	 3.982E+03	 5.000E+03	 4.310E+01
   16.3250	 2.000E+01	 1.745E+01	 1.210E+01	 0.000E+00	 2.751E+04	 4.181E+03	 3.988E+03	 5.000E+03	 4.310E+01
   16.3375	 2.000E+01	 1.745E+01	 1.210E+01	 0.000E+00	 2.750E+04	 4.181E+03	 3.994E+03	 5.000E+03	 4.310E+01
   16.3500	 2.000E+01	 1.745E+01	 1.210E+01	 0.000E+00	 2.750E+04	 4.181E+03	 4.000E+03	 5.000E+03	 4.310E+01
   16.3625	 2.000E+01	 1.745E+01	 1.210E+01	 0.000E+00	 2.750E+04	 4.181E+03	 4.005E+03	 5.000E+03	 4.310E+01
   16.3750	 2.000E+01	 1.745E+01	 1.210E+01	 0.000E+00	 2.750E+04	 4.181E+03	 4.011E+03	 5.000E+03	 4.310E+01
   16.3875	 2.000E+01	 1.745E+01	 1.210E+01	 0.000E+00	 2.750E+04	 4.181E+03	 4.017E+03	 5.000E+03	 4.310E+01
   16.4000	 2.000E+01	 1.745E+01	 1.210E+01	 0.000E+00	 2.750E+04	 4.181E+03	 4.023E+03	 5.000E+03	 4.310E+01
   16.4125	 2.000E+01	 1.745E+01	 1.210E+01	 0.000E+00	 2.750E+04	 4.181E+03	 4.029E+03	 5.000E+03	 4.310E+01
   16.4250	 2.000E+01	 1.745E+01	 1.210E+01	 0.000E+00	 2.750E+04	 4.181E+03	 4.035E+03	 5.000E+03	 4.310E+01
   16.4375	 2.000E+01	 1.745E+01	 1.210E+01	 0.000E+00	 2.750E+04	 4.181E+03	 4.042E+03	 5.000E+03	 4.310E+01
   16.4500	 2.000E+01	 1.745E+01	 1.210E+01	 0.000E+00	 2.750E+04	 4.181E+03	 4.048E+03	 5.000E+03	 4.310E+01
   16.4625	 2.000E+01	 1.745E+01	 1.210E+01	 0.000E+00	 2.750E+04	 4.181E+03	 4.054E+03	 5.000E+03	 4.310E+01
   16.4750	 2.000E+01	 1.745E+01	 1.210E+01	 0.000E+00	 2.750E+04	 4.181E+03	 4.060E+03	 5.000E+03	 4.310E+01
   16.4875	 2.000E+01	 1.745E+01	 1.210E+01	 0.000E+00	 2.750E+04	 4.181E+03	 4.067E+03	 5.000E+03	 4.310E+01
   16.5000	 2.000E+01	 1.745E+01	 1.210E+01	 0.000E+00	 2.750E+04	 4.181E+03	 4.073E+03	 5.000E+03	 4.310E+01
   16.5125	 2.000E+01	 1.745E+01	 1.210E+01	 0.000E+00	 2.750E+04	 4.181E+03	 4.080E+03	 5.000E+03	 4.310E+01
   16.5250	 2.000E+01	 1.745E+01	 1.210E+01	 0.000E+00	 2.750E+04	 4.181E+03	 4.086E+03	 5.000E+03	 4.310E+01
   16.5375	 2.000E+01	 1.745E+01	 1.210E+01	 0.000E+00	 2.750E+04	 4.181E+03	 4.093E+03	 5.000E+03	 4.310E+01
   16.5500	 2.000E+01	 1.745E+01	 1.210E+01	 0.000E+00	 2.750E+04	 4.181E+03	 4.099E+03	 5.000E+03	 4.310E+01
   16.5625	 2.000E+01	 1.745E+01	 1.210E+01	 0.000E+00	 2.750E+04	 4.181E+03	 4.106E+03	 5.000E+03	 4.310E+01
   16.5750	 2.000E+01	 1.745E+01	 1.210E+01	 0.000E+00	 2.749E+04	 4.181E+03	 4.112E+03	 5.000E+03	 4.310E+01
   16.5875	 2.000E+01	 1.745E+01	 1.210E+01	 0.000E+00	 2.749E+04	 4.181E+03	 4.119E+03	 5.000E+03	 4.310E+01
   16.6000	 2.000E+01	 1.745E+01	 1.210E+01	 0.000E+00	 2.749E+04	 4.181E+03	 4.126E+03	 5.000E+03	 4.310E+01
   16.6125	 2.000E+01	 1.745E+01	 1.210E+01	 0.000E+00	 2.749E+04	 4.181E+03	 4.132E+03	 5.000E+03	 4.310E+01
   16.6250	 2.000E+01	 1.745E+01	 1.210E+01	 0.000E+00	 2.749E+04	 4.181E+03	 4.139E+03	 5.000E+03	 4.310E+01
   16.6375	 2.000E+01	 1.745E+01	 1.210E+01	 0.000E+00	 2.749E+04	 4.181E+03	 4.146E+03	 5.000E+03	 4.310E+01
   16.6500	 2.000E+01	 1.745E+01	 1.210E+01	 0.000E+00	 2.749E+04	 4.181E+03	 4.152E+03	 5.000E+03	 4.310E+01
   16.6625	 2.000E+01	 1.745E+01	 1.210E+01	 0.000E+00	 2.749E+04	 4.181E+03	 4.159E+03	 5.000E+03	 4.310E+01
   16.6750	 2.000E+01	 1.745E+01	 1.210E+01	 0.000E+00	 2.749E+04	 4.181E+03	 4.166E+03	 5.000E+03	 4.310E+01
   16.6875	 2.000E+01	 1.745E+01	 1.210E+01	 0.000E+00	 2.749E+04	 4.181E+03	 4.173E+03	 5.000E+03	 4.310E+01
   16.7000	 2.000E+01	 1.745E+01	 1.210E+01	 0.000E+00	 2.749E+04	 4.181E+03	 4.180E+03	 5.000E+03	 4.310E+01
   16.7125	 2.000E+01	 1.745E+01	 1.210E+01	 0.000E+00	 2.748E+04	 4.181E+03	 4.186E+03	 5.000E+03	 4.310E+01
   16.7250	 2.000E+01	 1.745E+01	 1.210E+01	 0.000E+00	 2.748E+04	 4.181E+03	 4.193E+03	 5.000E+03	 4.310E+01
   16.7375	 2.000E+01	 1.745E+01	 1.210E+01	 0.000E+00	 2.748E+04	 4.181E+03	 4.200E+03	 5.000E+03	 4.310E+01
   16.7500	 2.000E+01	 1.745E+01	 1.210E+01	 0.000E+00	 2.748E+04	 4.181E+03	 4.207E+03	 5.000E+03	 4.310E+01
   16.7625	 2.000E+01	 1.745E+01	 1.210E+01	 0.000E+00	 2.748E+04	 4.181E+03	 4.214E+03	 5.000E+03	 4.310E+01
   16.7750	 2.000E+01	 1.745E+01	 1.210E+01	 0.000E+00	 2.748E+04	 4.181E+03	 4.221E+03	 5.000E+03	 4.310E+01
   16.7875	 2.000E+01	 1.745E+01	 1.210E+01	 0.000E+00	 2.748E+04	 4.181E+03	 4.227E+03	 5.000E+03	 4.310E+01
   16.8000	 2.000E+01	 1.745E+01	 1.210E+01	 0.000E+00	 2.748E+04	 4.181E+03	 4.234E+03	 5.000E+03	 4.310E+01
   16.8125	 2.000E+01	 1.745E+01	 1.210E+01	 0.000E+00	 2.748E+04	 4.181E+03	 4.241E+03	 5.000E+03	 4.310E+01
   16.8250	 2.000E+01	 1.745E+01	 1.210E+01	 0.000E+00	 2.748E+04	 4.181E+03	 4.248E+03	 5.000E+03	 4.310E+01
   16.8375	 2.000E+01	 1.745E+01	 1.210E+01	 0.000E+00	 2.748E+04	 4.181E+03	 4.255E+03	 5.000E+03	 4.310E+01
   16.8500	 2.000E+01	 1.745E+01	 1.210E+01	 0.000E+00	 2.748E+04	 4.181E+03	 4.262E+03	 5.000E+03	 4.310E+01
   16.8625	 2.000E+01	 1.745E+01	 1.210E+01	 0.000E+00	 2.748E+04	 4.181E+03	 4.269E+03	 5.000E+03	 4.310E+01
   16.8750	 2.000E+01	 1.745E+01	 1.210E+01	 0.000E+00	 2.748E+04	 4.181E+03	 4.275E+03	 5.000E+03	 4.310E+01
   16.8875	 2.000E+01	 1.745E+01	 1.210E+01	 0.000E+00	 2.748E+04	 4.181E+03	 4.282E+03	 5.000E+03	 4.310E+01
   16.9000	 2.000E+01	 1.745E+01	 1.210E+01	 0.000E+00	 2.748E+04	 4.181E+03	 4.289E+03	 5.000E+03	 4.310E+01
   16.9125	 2.000E+01	 1.745E+01	 1.210E+01	 0.000E+00	 2.748E+04	 4.181E+03	 4.296E+03	 5.000E+03	 4.310E+01
   16.9250	 2.000E+01	 1.745E+01	 1.210E+01	 0.000E+00	 2.748E+04	 4.181E+03	 4.302E+03	 5.000E+03	 4.310E+01
   16.9375	 2.000E+01	 1.745E+01	 1.210E+01	 0.000E+00	 2.748E+04	 4.181E+03	 4.309E+03	 5.000E+03	 4.310E+01
   16.9500	 2.000E+01	 1.745E+01	 1.210E+01	 0.000E+00	 2.748E+04	 4.181E+03	 4.316E+03	 5.000E+03	 4.310E+01
   16.9625	 2.000E+01	 1.745E+01	 1.210E+01	 0.000E+00	 2.748E+04	 4.181E+03	 4.322E+03	 5.000E+03	 4.310E+01
   16.9750	 2.000E+01	 1.745E+01	 1.210E+01	 0.000E+00	 2.748E+04	 4.181E+03	 4.329E+03	 5.000E+03	 4.310E+01
   16.9875	 2.000E+01	 1.745E+01	 1.210E+01	 0.000E+00	 2.748E+04	 4.181E+03	 4.336E+03	 5.000E+03	 4.310E+01
   17.0000	 2.000E+01	 1.745E+01	 1.210E+01	 0.000E+00	 2.748E+04	 4.181E+03	 4.342E+03	 5.000E+03	 4.310E+01
   17.0125	 2.000E+01	 1.745E+01	 1.210E+01	 0.000E+00	 2.748E+04	 4.181E+03	 4.349E+03	 5.000E+03	 4.310E+01
   17.0250	 2.000E+01	 1.745E+01	 1.210E+01	 0.000E+00	 2.748E+04	 4.181E+03	 4.355E+03	 5.000E+03	 4.310E+01
   17.0375	 2.000E+01	 1.745E+01	 1.210E+01	 0.000E+00	 2.748E+04	 4.181E+03	 4.362E+03	 5.000E+03	 4.310E+01
   17.0500	 2.000E+01	 1.745E+01	 1.210E+01	 0.000E+00	 2.748E+04	 4.181E+03	 4.368E+03	 5.000E+03	 4.310E+01
   17.0625	 2.000E+01	 1.745E+01	 1.210E+01	 0.000E+00	 2.748E+04	 4.181E+03	 4.374E+03	 5.000E+03	 4.310E+01
   17.0750	 2.000E+01	 1.745E+01	 1.210E+01	 0.000E+00	 2.748E+04	 4.181E+03	 4.380E+03	 5.000E+03	 4.310E+01
   17.0875	 2.000E+01	 1.745E+01	 1.210E+01	 0.000E+00	 2.748E+04	 4.181E+03	 4.387E+03	 5.000E+03	 4.310E+01
   17.1000	 2.000E+01	 1.745E+01	 1.210E+01	 0.000E+00	 2.748E+04	 4.181E+03	 4.393E+03	 5.000E+03	 4.310E+01
   17.1125	 2.000E+01	 1.745E+01	 1.210E+01	 0.000E+00	 2.749E+04	 4.181E+03	 4.399E+03	 5.000E+03	 4.310E+01
   17.1250	 2.000E+01	 1.745E+01	 1.210E+01	 0.000E+00	 2.749E+04	 4.181E+03	 4.405E+03	 5.000E+03	 4.310E+01
   17.1375	 2.000E+01	 1.745E+01	 1.210E+01	 0.000E+00	 2.749E+04	 4.181E+03	 4.411E+03	 5.000E+03	 4.310E+01
   17.1500	 2.000E+01	 1.745E+01	 1.210E+01	 0.000E+00	 2.749E+04	 4.181E+03	 4.417E+03	 5.000E+03	 4.310E+01
   17.1625	 2.000E+01	 1.745E+01	 1.210E+01	 0.000E+00	 2.749E+04	 4.181E+03	 4.423E+03	 5.000E+03	 4.310E+01
   17.1750	 2.000E+01	 1.745E+01	 1.210E+01	 0.000E+00	 2.749E+04	 4.181E+03	 4.429E+03	 5.000E+03	 4.310E+01
   17.1875	 2.000E+01	 1.745E+01	 1.210E+01	 0.000E+00	 2.749E+04	 4.181E+03	 4.435E+03	 5.000E+03	 4.310E+01
   17.2000	 2.000E+01	 1.745E+01	 1.210E+01	 0.000E+00	 2.749E+04	 4.181E+03	 4.440E+03	 5.000E+03	 4.310E+01
   17.2125	 2.000E+01	 1.745E+01	 1.210E+01	 0.000E+00	 2.749E+04	 4.181E+03	 4.446E+03	 5.000E+03	 4.310E+01
   17.2250	 2.000E+01	 1.745E+01	 1.210E+01	 0.000E+00	 2.749E+04	 4.181E+03	 4.452E+03	 5.000E+03	 4.310E+01
   17.2375	 2.000E+01	 1.745E+01	 1.210E+01	 0.000E+00	 2.749E+04	 4.181E+03	 4.457E+03	 5.000E+03	 4.310E+01
   17.2500	 2.000E+01	 1.745E+01	 1.210E+01	 0.000E+00	 2.749E+04	 4.181E+03	 4.463E+03	 5.000E+03	 4.310E+01
   17.2625	 2.000E+01	 1.745E+01	 1.210E+01	 0.000E+00	 2.749E+04	 4.181E+03	 4.468E+03	 5.000E+03	 4.310E+01
   17.2750	 2.000E+01	 1.745E+01	 1.210E+01	 0.000E+00	 2.749E+04	 4.181E+03	 4.474E+03	 5.000E+03	 4.310E+01
   17.2875	 2.000E+01	 1.745E+01	 1.210E+01	 0.000E+00	 2.749E+04	 4.181E+03	 4.479E+03	 5.000E+03	 4.310E+01
   17.3000	 2.000E+01	 1.745E+01	 1.210E+01	 0.000E+00	 2.750E+04	 4.181E+03	 4.484E+03	 5.000E+03	 4.310E+01
   17.3125	 2.000E+01	 1.745E+01	 1.210E+01	 0.000E+00	 2.750E+04	 4.181E+03	 4.489E+03	 5.000E+03	 4.310E+01
   17.3250	 2.000E+01	 1.745E+01	 1.210E+01	 0.000E+00	 2.750E+04	 4.181E+03	 4.494E+03	 5.000E+03	 4.310E+01
   17.3375	 2.000E+01	 1.745E+01	 1.210E+01	 0.000E+00	 2.750E+04	 4.181E+03	 4.499E+03	 5.000E+03	 4.310E+01
   17.3500	 2.000E+01	 1.745E+01	 1.210E+01	 0.000E+00	 2.750E+04	 4.181E+03	 4.504E+03	 5.000E+03	 4.310E+01
   17.3625	 2.000E+01	 1.745E+01	 1.210E+01	 0.000E+00	 2.750E+04	 4.181E+03	 4.509E+03	 5.000E+03	 4.310E+01
   17.3750	 2.000E+01	 1.745E+01	 1.210E+01	 0.000E+00	 2.750E+04	 4.181E+03	 4.514E+03	 5.000E+03	 4.310E+01
   17.3875	 2.000E+01	 1.745E+01	 1.210E+01	 0.000E+00	 2.750E+04	 4.181E+03	 4.519E+03	 5.000E+03	 4.310E+01
   17.4000	 2.000E+01	 1.745E+01	 1.210E+01	 0.000E+00	 2.750E+04	 4.181E+03	 4.523E+03	 5.000E+03	 4.310E+01
   17.4125	 2.000E+01	 1.745E+01	 1.210E+01	 0.000E+00	 2.750E+04	 4.181E+03	 4.528E+03	 5.000E+03	 4.310E+01
   17.4250	 2.000E+01	 1.745E+01	 1.210E+01	 0.000E+00	 2.750E+04	 4.181E+03	 4.532E+03	 5.000E+03	 4.310E+01
   17.4375	 2.000E+01	 1.745E+01	 1.210E+01	 0.000E+00	 2.750E+04	 4.181E+03	 4.536E+03	 5.000E+03	 4.310E+01
   17.4500	 2.000E+01	 1.745E+01	 1.210E+01	 0.000E+00	 2.750E+04	 4.181E+03	 4.541E+03	 5.000E+03	 4.310E+01
   17.4625	 2.000E+01	 1.745E+01	 1.210E+01	 0.000E+00	 2.750E+04	 4.181E+03	 4.545E+03	 5.000E+03	 4.310E+01
   17.4750	 2.000E+01	 1.745E+01	 1.210E+01	 0.000E+00	 2.750E+04	 4.181E+03	 4.549E+03	 5.000E+03	 4.310E+01
   17.4875	 2.000E+01	 1.745E+01	 1.210E+01	 0.000E+00	 2.750E+04	 4.181E+03	 4.553E+03	 5.000E+03	 4.310E+01
   17.5000	 2.000E+01	 1.745E+01	 1.210E+01	 0.000E+00	 2.750E+04	 4.181E+03	 4.557E+03	 5.000E+03	 4.310E+01
   17.5125	 2.000E+01	 1.745E+01	 1.210E+01	 0.000E+00	 2.750E+04	 4.181E+03	 4.561E+03	 5.000E+03	 4.310E+01
   17.5250	 2.000E+01	 1.745E+01	 1.210E+01	 0.000E+00	 2.751E+04	 4.181E+03	 4.564E+03	 5.000E+03	 4.310E+01
   17.5375	 2.000E+01	 1.745E+01	 1.210E+01	 0.000E+00	 2.751E+04	 4.181E+03	 4.568E+03	 5.000E+03	 4.310E+01
   17.5500	 2.000E+01	 1.745E+01	 1.210E+01	 0.000E+00	 2.751E+04	 4.181E+03	 4.572E+03	 5.000E+03	 4.310E+01
   17.5625	 2.000E+01	 1.745E+01	 1.210E+01	 0.000E+00	 2.751E+04	 4.181E+03	 4.575E+03	 5.000E+03	 4.310E+01
   17.5750	 2.000E+01	 1.745E+01	 1.210E+01	 0.000E+00	 2.751E+04	 4.181E+03	 4.578E+03	 5.000E+03	 4.310E+01
   17.5875	 2.000E+01	 1.745E+01	 1.210E+01	 0.000E+00	 2.751E+04	 4.181E+03	 4.582E+03	 5.000E+03	 4.310E+01
   17.6000	 2.000E+01	 1.745E+01	 1.210E+01	 0.000E+00	 2.751E+04	 4.181E+03	 4.585E+03	 5.000E+03	 4.310E+01
   17.6125	 2.000E+01	 1.745E+01	 1.210E+01	 0.000E+00	 2.751E+04	 4.181E+03	 4.588E+03	 5.000E+03	 4.310E+01
   17.6250	 2.000E+01	 1.745E+01	 1.210E+01	 0.000E+00	 2.751E+04	 4.181E+03	 4.591E+03	 5.000E+03	 4.310E+01
   17.6375	 2.000E+01	 1.745E+01	 1.210E+01	 0.000E+00	 2.751E+04	 4.181E+03	 4.594E+03	 5.000E+03	 4.310E+01
   17.6500	 2.000E+01	 1.745E+01	 1.210E+01	 0.000E+00	 2.751E+04	 4.181E+03	 4.597E+03	 5.000E+03	 4.310E+01
   17.6625	 2.000E+01	 1.745E+01	 1.210E+01	 0.000E+00	 2.751E+04	 4.181E+03	 4.599E+03	 5.000E+03	 4.310E+01
   17.6750	 2.000E+01	 1.745E+01	 1.210E+01	 0.000E+00	 2.751E+04	 4.181E+03	 4.602E+03	 5.000E+03	 4.310E+01
   17.6875	 2.000E+01	 1.745E+01	 1.210E+01	 0.000E+00	 2.751E+04	 4.181E+03	 4.605E+03	 5.000E+03	 4.310E+01
   17.7000	 2.000E+01	 1.745E+01	 1.210E+01	 0.000E+00	 2.751E+04	 4.181E+03	 4.607E+03	 5.000E+03	 4.310E+01
   17.7125	 2.000E+01	 1.745E+01	 1.210E+01	 0.000E+00	 2.751E+04	 4.181E+03	 4.609E+03	 5.000E+03	 4.310E+01
   17.7250	 2.000E+01	 1.745E+01	 1.210E+01	 0.000E+00	 2.751E+04	 4.181E+03	 4.612E+03	 5.000E+03	 4.310E+01
   17.7375	 2.000E+01	 1.745E+01	 1.210E+01	 0.000E+00	 2.751E+04	 4.181E+03	 4.614E+03	 5.000E+03	 4.310E+01
   17.7500	 2.000E+01	 1.745E+01	 1.210E+01	 0.000E+00	 2.751E+04	 4.181E+03	 4.616E+03	 5.000E+03	 4.310E+01
   17.7625	 2.000E+01	 1.745E+01	 1.210E+01	 0.000E+00	 2.751E+04	 4.181E+03	 4.618E+03	 5.000E+03	 4.310E+01
   17.7750	 2.000E+01	 1.745E+01	 1.210E+01	 0.000E+00	 2.751E+04	 4.181E+03	 4.620E+03	 5.000E+03	 4.310E+01
   17.7875	 2.000E+01	 1.745E+01	 1.210E+01	 0.000E+00	 2.751E+04	 4.181E+03	 4.621E+03	 5.000E+03	 4.310E+01
   17.8000	 2.000E+01	 1.745E+01	 1.210E+01	 0.000E+00	 2.751E+04	 4.181E+03	 4.623E+03	 5.000E+03	 4.310E+01
   17.8125	 2.000E+01	 1.745E+01	 1.210E+01	 0.000E+00	 2.751E+04	 4.181E+03	 4.625E+03	 5.000E+03	 4.310E+01
   17.8250	 2.000E+01	 1.745E+01	 1.210E+01	 0.000E+00	 2.751E+04	 4.181E+03	 4.626E+03	 5.000E+03	 4.310E+01
   17.8375	 2.000E+01	 1.745E+01	 1.210E+01	 0.000E+00	 2.750E+04	 4.181E+03	 4.628E+03	 5.000E+03	 4.310E+01
   17.8500	 2.000E+01	 1.745E+01	 1.210E+01	 0.000E+00	 2.750E+04	 4.181E+03	 4.629E+03	 5.000E+03	 4.310E+01
   17.8625	 2.000E+01	 1.745E+01	 1.210E+01	 0.000E+00	 2.750E+04	 4.181E+03	 4.630E+03	 5.000E+03	 4.310E+01
   17.8750	 2.000E+01	 1.745E+01	 1.210E+01	 0.000E+00	 2.750E+04	 4.181E+03	 4.631E+03	 5.000E+03	 4.310E+01
   17.8875	 2.000E+01	 1.745E+01	 1.210E+01	 0.000E+00	 2.750E+04	 4.181E+03	 4.632E+03	 5.000E+03	 4.310E+01
   17.9000	 2.000E+01	 1.745E+01	 1.210E+01	 0.000E+00	 2.750E+04	 4.181E+03	 4.633E+03	 5.000E+03	 4.310E+01
   17.9125	 2.000E+01	 1.745E+01	 1.210E+01	 0.000E+00	 2.750E+04	 4.181E+03	 4.634E+03	 5.000E+03	 4.310E+01
   17.9250	 2.000E+01	 1.745E+01	 1.210E+01	 0.000E+00	 2.750E+04	 4.181E+03	 4.635E+03	 5.000E+03	 4.310E+01
   17.9375	 2.000E+01	 1.745E+01	 1.210E+01	 0.000E+00	 2.750E+04	 4.181E+03	 4.635E+03	 5.000E+03	 4.310E+01
   17.9500	 2.000E+01	 1.745E+01	 1.210E+01	 0.000E+00	 2.750E+04	 4.181E+03	 4.636E+03	 5.000E+03	 4.310E+01
   17.9625	 2.000E+01	 1.745E+01	 1.210E+01	 0.000E+00	 2.750E+04	 4.181E+03	 4.636E+03	 5.000E+03	 4.310E+01
   17.9750	 2.000E+01	 1.745E+01	 1.210E+01	 0.000E+00	 2.750E+04	 4.181E+03	 4.636E+03	 5.000E+03	 4.310E+01
   17.9875	 2.000E+01	 1.745E+01	 1.210E+01	 0.000E+00	 2.750E+04	 4.181E+03	 4.637E+03	 5.000E+03	 4.310E+01
   18.0000	 2.000E+01	 1.745E+01	 1.210E+01	 0.000E+00	 2.750E+04	 4.181E+03	 4.637E+03	 5.000E+03	 4.310E+01
   18.0125	 2.000E+01	 1.745E+01	 1.210E+01	 0.000E+00	 2.749E+04	 4.181E+03	 4.637E+03	 5.000E+03	 4.310E+01
   18.0250	 2.000E+01	 1.745E+01	 1.210E+01	 0.000E+00	 2.749E+04	 4.181E+03	 4.637E+03	 5.000E+03	 4.310E+01
   18.0375	 2.000E+01	 1.745E+01	 1.210E+01	 0.000E+00	 2.749E+04	 4.181E+03	 4.637E+03	 5.000E+03	 4.310E+01
   18.0500	 2.000E+01	 1.745E+01	 1.210E+01	 0.000E+00	 2.749E+04	 4.181E+03	 4.636E+03	 5.000E+03	 4.310E+01
   18.0625	 2.000E+01	 1.745E+01	 1.210E+01	 0.000E+00	 2.749E+04	 4.181E+03	 4.636E+03	 5.000E+03	 4.310E+01
   18.0750	 2.000E+01	 1.745E+01	 1.210E+01	 0.000E+00	 2.749E+04	 4.181E+03	 4.636E+03	 5.000E+03	 4.310E+01
   18.0875	 2.000E+01	 1.745E+01	 1.210E+01	 0.000E+00	 2.749E+04	 4.181E+03	 4.635E+03	 5.000E+03	 4.310E+01
